i,time,PWM_l,PWM_r,x,y,theta
163,1.296,21680.72296775035,28647.88975654116,459.21604813229806,516.6015830912403,-10.000888888888879
164,1.304,21497.376473308486,28647.88975654116,459.48229109301633,518.1113849843246,-9.730666666666657
165,1.312,21314.029978866623,28647.88975654116,459.74046652085076,519.6169210521492,-9.453333333333322
166,1.32,21130.683484424757,28647.88975654116,459.99043427350273,521.1181799385192,-9.168888888888873
167,1.328,20947.336989982898,28647.88975654116,460.2320560372792,522.6151475896063,-8.877333333333322
168,1.336,20763.99049554103,28647.88975654116,460.46519534665686,524.1078072216262,-8.578666666666658
169,1.344,20580.64400109917,28647.88975654116,460.6897176052985,525.596139289805,-8.27288888888888
170,1.352,20397.297506657305,28647.88975654116,460.9054901085284,527.0801214586493,-7.959999999999988
171,1.36,20213.951012215442,28647.88975654116,461.112382067271,528.5597285735469,-7.639999999999983
172,1.368,20030.60451777358,28647.88975654116,461.31026463345745,530.0349326337182,-7.312888888888876
173,1.3760000000000001,19847.258023331717,28647.88975654116,461.49901092690106,531.505702766541,-6.978666666666656
174,1.3840000000000001,19663.911528889854,28647.88975654116,461.6784960636445,532.9720052032757,-6.637333333333322
175,1.3920000000000001,19480.56503444799,28647.88975654116,461.8485971857767,534.4338032562146,-6.288888888888874
176,1.4000000000000001,19297.218540006124,28647.88975654116,462.0091934927194,535.8910572972834,-5.933333333333312
177,1.408,19113.872045564265,28647.88975654116,462.16016627397903,537.3437247381211,-5.570666666666649
178,1.416,18930.5255511224,28647.88975654116,462.30139894336025,538.7917600116673,-5.200888888888873
179,1.424,18747.179056680536,28647.88975654116,462.4327770746348,540.2351145552873,-4.823999999999982
180,1.432,18563.832562238673,28647.88975654116,462.55418843865857,541.6737367954638,-4.439999999999978
181,1.44,18380.486067796806,28647.88975654116,462.66552304192726,543.1075721340875,-4.048888888888873
182,1.448,18197.139573354947,28647.88975654116,462.7666731665614,544.5365629363782,-3.650666666666654
183,1.456,18013.79307891308,28647.88975654116,462.8575334117073,545.9606485204702,-3.2453333333333214
184,1.464,17830.446584471218,28647.88975654116,462.93800073634065,547.3797651486941,-2.832888888888875
185,1.472,17647.100090029355,28647.88975654116,463.00797450345794,548.793846020592,-2.413333333333315
186,1.48,17463.75359558749,28647.88975654116,463.0673565256386,550.2028212676983,-1.9866666666666533
187,1.488,17280.40710114563,28647.88975654116,463.116051111958,551.6066179501247,-1.5528888888888783
188,1.496,17097.060606703762,28647.88975654116,463.15396511623203,553.005160054985,-1.1119999999999894
189,1.504,16913.7141122619,28647.88975654116,463.1810079865712,554.3983684966972,-0.6639999999999867
190,1.512,16730.367617820037,28647.88975654116,463.1970918162185,555.7861611191998,-0.20888888888887025
191,1.52,16547.021123378174,28647.88975654116,463.20213139564726,557.1684527001227,0.2533333333333473
192,1.528,16363.674628936313,28647.88975654116,463.1960442658891,558.5451549569493,0.7226666666666786
193,1.536,16180.328134494446,28647.88975654116,463.1787507730643,559.9161765552124,1.1991111111111237
194,1.544,15996.981640052583,28647.88975654116,463.150174124081,561.2814231187588,1.6826666666666825
195,1.552,15813.63514561072,28647.88975654116,463.1102404434712,562.6407972421288,2.173333333333355
196,1.56,15630.288651168856,28647.88975654116,463.0588788313265,563.9941985050855,2.6711111111111285
197,1.568,15446.942156726995,28647.88975654116,462.9960214222971,565.3415234893384,3.176000000000016
198,1.576,15263.59566228513,28647.88975654116,462.9216034456133,566.682665797501,3.6880000000000175
199,1.584,15080.249167843267,28647.88975654116,462.83556328608813,568.017516074322,4.207111111111132
200,1.592,14896.902673401404,28647.88975654116,462.737842546057,569.3459620302336,4.7333333333333485
201,1.6,14713.556178959538,28647.88975654116,462.628386108208,570.6678884672571,5.266666666666678
202,1.608,14530.209684517677,28647.88975654116,462.5071421992544,571.9831773073051,5.807111111111122
203,1.616,14346.863190075812,28647.88975654116,462.37406245439934,573.2917076229248,6.354666666666679
204,1.624,14163.516695633949,28647.88975654116,462.2291019825385,574.5933556705186,6.90933333333335
