i,time,PWM_l,PWM_r,x,y,theta
185,4.42307692152,13096.178174418817,33558.95657194821,2231.79201907906,7437.697222323621,67.37319870623169
186,4.44711538305,12550.504083818032,33831.79361724861,2192.2170520803056,7454.192414993171,71.43900318334084
187,4.47115384458,12004.829993217249,34104.630662548996,2151.809829496893,7467.760332909371,75.66743983953438
188,4.49519230611,11459.155902616465,34377.46770784939,2110.755116874694,7478.249898040658,80.05850867481227
189,4.51923076764,11186.318857316073,34241.0491851992,2069.2647596492743,7485.522089348052,84.61220968917453
190,4.54326922917,10913.481812015681,34104.630662548996,2027.7024436304946,7489.441949079557,89.19301606671752
191,4.5673076907,10640.64476671529,33968.21213989881,1986.335890543729,7490.0246159279195,93.80092780744123
192,4.59134615223,10367.807721414898,33831.79361724861,1945.4315028120536,7487.307084192798,98.43594491134569
193,4.61538461376,10094.970676114504,33695.375094598414,1905.2525118967642,7481.348208402564,103.09806737843086
194,4.63942307529,9822.133630814113,33558.95657194821,1866.0571070899132,7472.228545655367,107.78729520869676
195,4.66346153682,9549.296585513719,33422.538049298026,1828.096559250147,7460.050031502848,112.50362840214338
196,4.68749999835,9276.459540213327,33286.119526647824,1791.6133546390502,7444.935486489938,117.24706695877074
197,4.71153845988,9003.622494912936,33149.70100399763,1756.8393545700637,7427.027951848057,122.01761087857882
198,4.73557692141,8730.785449612544,33013.28248134743,1723.993997013542,7406.489854308134,126.81526016156764
199,4.75961538294,8457.948404312152,32876.86395869724,1693.282556597871,7383.5020015437185,131.64001480773717
200,4.78365384447,8185.11135901176,32740.44543604704,1664.8944795967036,7358.262411361435,136.49187481708745
201,4.807692306,7912.274313711368,32604.026913396847,1639.0018104862374,7330.984979412637,141.3708401896185
202,4.83173076753,7639.437268410975,32467.60839074665,1615.7577264849897,7301.897991891729,146.27691092533024
203,4.85576922906,7366.600223110583,32331.189868096455,1595.2951961440267,7271.24249139707,151.21008702422267
204,4.87980769059,7093.763177810192,32194.771345446257,1577.7257775318321,7239.270505842236,156.17036848629584
205,4.90384615212,6820.9261325098005,32058.35282279606,1563.1385708504731,7206.243152000281,161.15775531154978
206,4.92788461365,6548.089087209409,31921.934300145862,1551.5993394255602,7172.4286269217355,166.17224749998442
207,4.95192307518,6275.252041909016,31785.51577749567,1543.1498119312637,7138.100102068358,171.2138450515998
208,4.97596153671,6002.414996608624,31649.097254845474,1537.8071774445343,7103.533536527812,176.28254796639587
209,4.99999999824,5729.5779513082325,31512.678732195276,1535.5637834737136,7069.005427098209,181.37835624437267
